Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
4789,0.9311202754,0.0469242000,0.0020812320,0.0011916184,0.0037293445,0.0014938075,0.0097328358,0.0013430503,0.0003458556,0.0020377805
4790,0.6473788584,0.0422458882,0.0222934937,0.0092835121,0.0588407764,0.0267999420,0.0226840663,0.1231540950,0.0126040451,0.0347153228
4791,0.3029481076,0.0246621623,0.0095526691,0.1292236238,0.0870793950,0.2137625004,0.1291220056,0.0218164427,0.0033052668,0.0785278267
4792,0.2683818124,0.0095224202,0.0112124153,0.0163014716,0.1226839746,0.2297638823,0.1050335782,0.1498128992,0.0143572385,0.0729303077
4793,0.8100626300,0.0283415853,0.0716917692,0.0014256783,0.0135887816,0.0093336017,0.0257674769,0.0291642748,0.0030788217,0.0075453806
4794,0.7644775430,0.0835837457,0.0034271510,0.0380990545,0.0126524279,0.0229455641,0.0108806264,0.0138667126,0.0023654894,0.0477016853
4795,0.2511118764,0.1372168816,0.0022988488,0.4054541916,0.0509225341,0.0666634036,0.0252191379,0.0516874849,0.0014749468,0.0079506943
4796,0.5520211738,0.3134603631,0.0137748068,0.0122304760,0.0613396902,0.0054000422,0.0197041669,0.0056990470,0.0012108026,0.0151594313
4797,0.1085526601,0.7195105497,0.0436018738,0.0073355534,0.0097819761,0.0693922706,0.0158804909,0.0091044662,0.0119510753,0.0048890840
4798,0.2898239974,0.1249557682,0.1401889067,0.0446552828,0.0473292910,0.1207832054,0.0534523838,0.1356112077,0.0078821119,0.0353178450
4799,0.0464892425,0.0452827367,0.2778651902,0.0207831576,0.1519607169,0.1409020927,0.1459208289,0.0132668728,0.1397764711,0.0177526906
4800,0.2153924460,0.0720719586,0.3869180468,0.0268566094,0.0598418957,0.0306902593,0.0402110051,0.0180285781,0.0596992765,0.0902899245
4801,0.4798472445,0.0308025404,0.0214832563,0.0125890650,0.2057729516,0.0159918868,0.0304220391,0.1455925027,0.0133511793,0.0441473342
4802,0.5032942235,0.0604039298,0.0120725325,0.0130888719,0.0293262459,0.0220041189,0.0387721377,0.2208929762,0.0046724695,0.0954724942
4803,0.9682571675,0.0154320916,0.0002804259,0.0015494301,0.0029506855,0.0018085376,0.0066314823,0.0008450776,0.0000843215,0.0021607804
4804,0.6561975737,0.0078542777,0.0100711880,0.0051148254,0.1010328619,0.0243976110,0.0622335117,0.1233967367,0.0034225528,0.0062788612
4805,0.1983577111,0.0051735097,0.0086534892,0.0076172772,0.0459873041,0.0186873572,0.0314668653,0.5970214056,0.0081069649,0.0789281158
4806,0.2763629256,0.3656075680,0.0132484792,0.1076144908,0.0580567377,0.0976909803,0.0488291735,0.0076046176,0.0117029686,0.0132820586
4807,0.9076971978,0.0258021748,0.0008737541,0.0159968206,0.0141473847,0.0162575762,0.0060545573,0.0092428221,0.0005251190,0.0034025933
4808,0.8906359499,0.0054558868,0.0011812249,0.0023546958,0.0439161044,0.0038545904,0.0207630314,0.0287652707,0.0003131155,0.0027601302
4809,0.1958226589,0.5716812445,0.0078885740,0.0175604370,0.0629549608,0.0613309148,0.0350536904,0.0012055463,0.0435042373,0.0029977361
4810,0.6742718789,0.0429312396,0.0085112652,0.0058672843,0.1425350333,0.0300520566,0.0574996786,0.0128315180,0.0024046975,0.0230953480
4811,0.9724330538,0.0081720412,0.0005445856,0.0032880910,0.0082210289,0.0016918408,0.0027641852,0.0017540360,0.0002576142,0.0008735232
4812,0.6503298206,0.0358540583,0.0013532983,0.0423965916,0.0415873941,0.0564043280,0.0509784550,0.0367716065,0.0176148797,0.0667095679
4813,0.9154557581,0.0276000944,0.0004263595,0.0008393617,0.0155938165,0.0016010020,0.0126929394,0.0189602691,0.0008220819,0.0060083174
4814,0.7144260734,0.0430087304,0.0017767267,0.0093771404,0.1093324437,0.0023709588,0.0661628113,0.0345010761,0.0080814237,0.0109626154
4815,0.1045021863,0.1157778590,0.2784638296,0.0405034881,0.0712381299,0.0937581632,0.0614596517,0.0041739019,0.2218679342,0.0082548560
4816,0.7388444686,0.0225492106,0.0055793095,0.0066636592,0.0458550989,0.0153837851,0.0492958565,0.0962214358,0.0046238781,0.0149832975
4817,0.1212282109,0.3190384455,0.0473372932,0.2303578528,0.0862749898,0.1160154400,0.0323944411,0.0028805187,0.0161597022,0.0283131058
4818,0.8151046059,0.0311484908,0.0053930053,0.0113467796,0.0518055508,0.0231312829,0.0386222458,0.0133754471,0.0078255373,0.0022470544
4819,0.2163392521,0.0445665796,0.3212867820,0.0251656880,0.2842097450,0.0189528342,0.0226712922,0.0058221663,0.0467207820,0.0142648786
4820,0.6585220548,0.2210430802,0.0085409097,0.0078259703,0.0161615346,0.0094505117,0.0118081253,0.0484516442,0.0008775562,0.0173186131
4821,0.1161397653,0.0050642616,0.0070577345,0.0110038413,0.0340053975,0.5519127084,0.0171113621,0.2161977023,0.0037937666,0.0377134605
4822,0.0506284407,0.0110391795,0.4355573352,0.0095977767,0.0178750636,0.3627024709,0.0075199288,0.0030643252,0.0986739294,0.0033415500
4823,0.4637974750,0.0233381441,0.0215053052,0.0267497777,0.1198344004,0.0643973353,0.0239042324,0.0641280452,0.1699596505,0.0223856341
4824,0.6200513321,0.0321747027,0.0537996708,0.0081540333,0.0616659402,0.0688377315,0.0300304754,0.0043169948,0.1088424142,0.0121267050
4825,0.9127847997,0.0303367203,0.0020924795,0.0012607354,0.0146592329,0.0029149509,0.0250941062,0.0010219189,0.0004485848,0.0093864713
4826,0.6646669170,0.0966372640,0.0015076741,0.0594820283,0.0756694126,0.0133140945,0.0729051875,0.0084238906,0.0009075279,0.0064860035
4827,0.8338903433,0.0065239784,0.0003802032,0.0270111633,0.0615421670,0.0325617599,0.0184152602,0.0102244599,0.0019309191,0.0075197458
4828,0.6031737944,0.0847084701,0.0024456829,0.0040434054,0.0758657843,0.0052297039,0.0491724131,0.1629270724,0.0013355916,0.0110980819
4829,0.7887241915,0.1388563740,0.0031519310,0.0016058992,0.0078591851,0.0131568151,0.0079472108,0.0211799251,0.0008556750,0.0166627933
4830,0.7744092177,0.0503700841,0.0025880678,0.0309357059,0.0383420522,0.0345497036,0.0239480432,0.0276208797,0.0039633751,0.0132728707
4831,0.3846605789,0.0121545065,0.0031822120,0.0032552389,0.3047965717,0.0241248339,0.0370771181,0.2110622292,0.0046671092,0.0150196015
4832,0.8226275148,0.0100599700,0.0144417606,0.0182528219,0.0362685410,0.0090319191,0.0414637242,0.0370293302,0.0012250199,0.0095993983
4833,0.5896215191,0.0159504842,0.0027181391,0.0447170159,0.0442144857,0.0199033421,0.0405287777,0.2242724918,0.0012477772,0.0168259670
4834,0.9130214634,0.0224389948,0.0001360371,0.0035126059,0.0337031643,0.0044477775,0.0153953146,0.0048188239,0.0009267107,0.0015991080
4835,0.9685860014,0.0187633283,0.0006174666,0.0001606619,0.0033635548,0.0003270519,0.0063193226,0.0004859302,0.0000687843,0.0013078981
4836,0.0487653548,0.0120270057,0.0082933323,0.5104047619,0.0247470667,0.1767557908,0.0444631562,0.0334743244,0.0063193778,0.1347498294
4837,0.4292895701,0.4994861665,0.0064204455,0.0036172810,0.0268453271,0.0032489123,0.0230279340,0.0005843853,0.0046579405,0.0028220376
4838,0.1016634386,0.0734146567,0.4405188723,0.1400200032,0.0311884146,0.1141984695,0.0418045810,0.0038203008,0.0195332040,0.0338380592
4839,0.1621936031,0.7532516287,0.0198266497,0.0060388617,0.0207907743,0.0035794471,0.0142248386,0.0021185736,0.0098406963,0.0081349269
4840,0.9233143426,0.0406501000,0.0081831528,0.0004241394,0.0067707058,0.0020511310,0.0091789751,0.0020558299,0.0031580567,0.0042135667
4841,0.1028519117,0.0435370749,0.0017508510,0.6676402299,0.0378218796,0.0594299242,0.0487491251,0.0218354567,0.0010362621,0.0153472848
4842,0.3729970870,0.0742650708,0.0560617285,0.0166874754,0.1316087478,0.2106341169,0.0500186371,0.0617452228,0.0126510334,0.0133308803
4843,0.1185042884,0.5066338974,0.0172152327,0.1396048395,0.0590374178,0.0744607457,0.0268314562,0.0038721451,0.0419262146,0.0119137626
4844,0.9031856380,0.0436999593,0.0013663504,0.0039680551,0.0180873126,0.0061563218,0.0093913394,0.0091277280,0.0008617280,0.0041555674
4845,0.2879472715,0.0025374247,0.0021989854,0.0125019153,0.0605644422,0.0230056361,0.0712653297,0.4648647595,0.0036344550,0.0714797805
4846,0.1841782763,0.7955305584,0.0104348256,0.0016899504,0.0010466955,0.0019320050,0.0034377119,0.0008894636,0.0001410230,0.0007194903
4847,0.4907630312,0.4493997858,0.0075323870,0.0059625916,0.0095635964,0.0020861647,0.0148752262,0.0012087931,0.0171724038,0.0014360202
4848,0.9126618653,0.0356279683,0.0009254159,0.0078861585,0.0152742869,0.0031695100,0.0110821308,0.0103645784,0.0003297634,0.0026783224
4849,0.9177373620,0.0361239073,0.0008432845,0.0044624280,0.0130834410,0.0024477268,0.0158400747,0.0031235010,0.0001928221,0.0061454525
4850,0.8641656952,0.0272899363,0.0037530998,0.0371397486,0.0294369173,0.0043829015,0.0162536047,0.0056743582,0.0004807251,0.0114230133
4851,0.7276073793,0.0797989321,0.0385257118,0.0089238596,0.0251665982,0.0110885301,0.0331827919,0.0143635290,0.0015628180,0.0597798501
4852,0.6883431763,0.0333874606,0.0055528176,0.0111513359,0.0217677123,0.0218941483,0.0416014488,0.1681875995,0.0003133545,0.0078009462
4853,0.2108017521,0.0627750681,0.1634166389,0.1731728353,0.0974114677,0.0600124752,0.1146747624,0.0153406668,0.0194658573,0.0829284762
4854,0.3929950011,0.0189698022,0.0086900652,0.0375246884,0.0676582987,0.0556862455,0.0582054302,0.0911765336,0.0081745042,0.2609194309
4855,0.7973627093,0.1403719857,0.0027529325,0.0034202880,0.0262054285,0.0050484216,0.0142844151,0.0049052536,0.0006866899,0.0049618758
4856,0.4555030717,0.2423724079,0.0273808396,0.0553492803,0.0785601155,0.0734616472,0.0386175608,0.0034419614,0.0146846476,0.0106284680
4857,0.9297916022,0.0140122700,0.0006752699,0.0011081886,0.0031991550,0.0012734582,0.0181925886,0.0082674994,0.0008578674,0.0226221007
4858,0.1928025098,0.2582276079,0.0243793698,0.2011632740,0.0451323229,0.1338344022,0.0587389057,0.0104223807,0.0095040845,0.0657951425
4859,0.9070523077,0.0449545484,0.0006171986,0.0002911291,0.0052328148,0.0044590877,0.0342772539,0.0016161948,0.0004174465,0.0010820185
4860,0.8775818782,0.0970611765,0.0045581509,0.0010517765,0.0042354563,0.0004122442,0.0082896531,0.0023279706,0.0025183758,0.0019633180
4861,0.8475771484,0.0514149315,0.0035775724,0.0009808992,0.0178342815,0.0020732936,0.0143509026,0.0563858982,0.0019211939,0.0038838786
4862,0.1571675596,0.5731715938,0.2330291949,0.0117866486,0.0018601475,0.0086574584,0.0064864342,0.0023017134,0.0010347026,0.0045045472
4863,0.4255148536,0.0486968177,0.0105902688,0.0711930226,0.0154164031,0.1601486028,0.0177847582,0.2031306789,0.0056158572,0.0419087370
4864,0.7515771560,0.0874060311,0.0088869373,0.0035860029,0.0686372107,0.0085967822,0.0392266304,0.0092143906,0.0019807611,0.0208880976
4865,0.6272565151,0.0202276164,0.0034894217,0.0122478335,0.0520988465,0.0514341570,0.0372041197,0.1814192420,0.0012281939,0.0133940543
4866,0.8013279574,0.0291936621,0.0039487184,0.0035788277,0.0658636073,0.0068703139,0.0153162661,0.0460471914,0.0032609449,0.0245925108
4867,0.0031535039,0.0052178675,0.9393587906,0.0006404321,0.0014624081,0.0116316945,0.0017858316,0.0003369720,0.0354454040,0.0009670959
4868,0.0158417682,0.8804659735,0.0058791118,0.0296545211,0.0027116264,0.0514363062,0.0054467569,0.0001628385,0.0075975286,0.0008035687
4869,0.5177847051,0.1110576770,0.0248868149,0.1585787946,0.0781767847,0.0250224076,0.0392253060,0.0075599982,0.0148778876,0.0228296243
4870,0.8590546521,0.0082427853,0.0003643183,0.0053804177,0.0547677586,0.0092396679,0.0259075192,0.0257178484,0.0022520604,0.0090729722
4871,0.7890741450,0.0443419207,0.0107639899,0.0038281994,0.0176382027,0.0048646437,0.0099621282,0.1034762675,0.0016316362,0.0144188667
4872,0.0047187744,0.0079427844,0.8395515932,0.0031099114,0.0168829752,0.0380268454,0.0138244788,0.0011703540,0.0737177873,0.0010544959
4873,0.0021142344,0.0034011848,0.9661803543,0.0011719325,0.0037196671,0.0126004894,0.0047293033,0.0002299133,0.0036226144,0.0022303064
4874,0.6003415761,0.1300143514,0.0137124494,0.0952606420,0.0105912499,0.0204721518,0.0828283255,0.0118222484,0.0049163101,0.0300406954
4875,0.7384484984,0.0204288651,0.0208014821,0.1441348655,0.0194362806,0.0249449741,0.0101288029,0.0097334742,0.0009016668,0.0110410903
4876,0.8439688461,0.0044132750,0.0006164800,0.0258049682,0.0537535475,0.0203759193,0.0198738193,0.0255486434,0.0002056174,0.0054388839
4877,0.7485275796,0.0886165832,0.0065286383,0.0165616673,0.0266574100,0.0442214694,0.0150439869,0.0426436863,0.0033630331,0.0078359458
4878,0.4636655873,0.0272496457,0.0253631902,0.0739032785,0.0280013010,0.1942706014,0.0693038913,0.0149296762,0.0478060499,0.0555067785
4879,0.6338216724,0.0135790455,0.0027675704,0.0122497508,0.1302862334,0.0151787311,0.0628271749,0.0564689206,0.0004377257,0.0723831752
4880,0.8053655038,0.1420596090,0.0010328348,0.0071877420,0.0050489661,0.0011906760,0.0204364177,0.0134174025,0.0001468700,0.0041139780
4881,0.9807132673,0.0019309166,0.0003209935,0.0004770201,0.0040015367,0.0013630889,0.0042671725,0.0034946574,0.0000494996,0.0033818474
4882,0.8526273575,0.0258332814,0.0009991888,0.0086246520,0.0492947011,0.0109756841,0.0225202967,0.0250814852,0.0013339725,0.0027093807
4883,0.9535374037,0.0222414616,0.0004466454,0.0015829693,0.0045904026,0.0013174662,0.0139655819,0.0008389824,0.0003212410,0.0011578458
4884,0.5872786445,0.0721938143,0.0152568559,0.2639780003,0.0067064374,0.0346028544,0.0062413008,0.0073832323,0.0004271177,0.0059317424
4885,0.5789968139,0.0398778375,0.0402404345,0.0223177679,0.0734296176,0.1958907229,0.0210624906,0.0153368251,0.0059248785,0.0069226115
4886,0.1403098545,0.6865919487,0.0235624670,0.0087271716,0.0123877789,0.0863821895,0.0162381082,0.0005651542,0.0200449520,0.0051903755
4887,0.2496266848,0.4723725220,0.0151688978,0.1484625148,0.0093543470,0.0656207569,0.0137253631,0.0024077249,0.0202073010,0.0030538877
4888,0.4845316325,0.2070134651,0.0136216229,0.1555177906,0.0529537261,0.0444768174,0.0202820321,0.0127788839,0.0014300581,0.0073939714
4889,0.8577062328,0.0285870278,0.0040179464,0.0160601568,0.0238890972,0.0077165917,0.0117494784,0.0402649227,0.0007491976,0.0092593486
4890,0.1644926170,0.1732202236,0.5435017067,0.0329219782,0.0096492567,0.0417520823,0.0163004221,0.0051695755,0.0036832945,0.0093088434
4891,0.6838336351,0.1009618414,0.0055705391,0.0198258210,0.0978351226,0.0236715726,0.0550515977,0.0064711476,0.0024459314,0.0043327914
4892,0.4081036553,0.1142255731,0.0115534898,0.0325428529,0.0240310382,0.3606305329,0.0301818197,0.0072187982,0.0060623775,0.0054498623
4893,0.9271469347,0.0223763222,0.0004399425,0.0019398169,0.0175949226,0.0031529819,0.0089383539,0.0070784431,0.0001245118,0.0112077705
4894,0.6630902863,0.1853843889,0.0016002856,0.0309708741,0.0337136613,0.0260152908,0.0197643088,0.0181443772,0.0052858016,0.0160307254
4895,0.8233447391,0.0638059090,0.0061953483,0.0069222182,0.0326467087,0.0085639771,0.0318105037,0.0146965606,0.0011568660,0.0108571693
4896,0.8198045226,0.0161588112,0.0021502440,0.0095396429,0.0547563487,0.0420857479,0.0205050025,0.0145110518,0.0017177423,0.0187708861
4897,0.3674543065,0.1225261364,0.0074399581,0.2289661862,0.0201841387,0.0475825841,0.0774389331,0.0333108924,0.0066004421,0.0884964225
4898,0.9051588795,0.0593555855,0.0019906136,0.0018317015,0.0167944459,0.0023973685,0.0090709930,0.0018955370,0.0002530419,0.0012518335
4899,0.2946968311,0.1867987641,0.0863322502,0.0836786871,0.1256021363,0.0988414959,0.0471145541,0.0037127186,0.0612834174,0.0119391452
4900,0.3981001387,0.0468307081,0.0173569832,0.0399872291,0.1910091219,0.1128342282,0.0358294828,0.1165837712,0.0174953175,0.0239730193
4901,0.8571473249,0.0361343241,0.0157252666,0.0055529497,0.0254203575,0.0073693306,0.0192569056,0.0027402071,0.0020564838,0.0285968502
4902,0.7367290992,0.0153570443,0.0035984798,0.0362907676,0.1285086227,0.0182427778,0.0429594917,0.0084922946,0.0046454137,0.0051760085
4903,0.0989105386,0.0222785357,0.0040532832,0.0251360115,0.2429667303,0.3031461990,0.0530803050,0.1721189372,0.0127489253,0.0655605342
4904,0.1306422544,0.2280888470,0.0025200290,0.5005593260,0.0160650184,0.0445787986,0.0530546118,0.0032243114,0.0027338277,0.0185329757
4905,0.6206023412,0.0327045190,0.0037249228,0.0234572340,0.0659622140,0.0361090798,0.0642601966,0.0477297733,0.0059728079,0.0994769114
4906,0.7781862757,0.0297217459,0.0072360220,0.0032194374,0.0872491371,0.0146336002,0.0674294082,0.0030084175,0.0016112438,0.0077047122
4907,0.7870418949,0.1350122641,0.0047839904,0.0089919807,0.0081044970,0.0018155566,0.0345717930,0.0131948264,0.0014016082,0.0050815886
4908,0.8710911402,0.0318363741,0.0087052107,0.0009574119,0.0154152338,0.0063037655,0.0191641749,0.0250859729,0.0005629526,0.0208777634
4909,0.1493374693,0.6709727732,0.0117368455,0.0657227416,0.0291882757,0.0358154694,0.0222310888,0.0014644437,0.0010028922,0.0125280007
4910,0.8199909351,0.0068862319,0.0187165703,0.0054403986,0.0319073906,0.0096405771,0.0105925430,0.0637186514,0.0041814165,0.0289252855
4911,0.8683267447,0.0477860251,0.0023834453,0.0022891363,0.0211615070,0.0036869766,0.0183842837,0.0123717673,0.0004205756,0.0231895383
4912,0.8628909364,0.0420449869,0.0019946646,0.0006936695,0.0355586898,0.0009508660,0.0459894174,0.0033338096,0.0007146183,0.0058283414
4913,0.2285544411,0.1568390130,0.0235337765,0.3628170881,0.0481211246,0.0236132029,0.0463205677,0.0287164676,0.0199182766,0.0615660418
4914,0.0870074440,0.0523967454,0.0128752478,0.4554038117,0.0453366551,0.0735092159,0.1274812643,0.1083758666,0.0071035908,0.0305101583
4915,0.9039131331,0.0167876773,0.0021612299,0.0027210098,0.0236858989,0.0311265013,0.0083508553,0.0050738378,0.0014601635,0.0047196931
4916,0.5286901022,0.2517886486,0.0738835923,0.0054026006,0.0153937293,0.0643847287,0.0360535498,0.0104114520,0.0105162063,0.0034753904
4917,0.0501702290,0.1836548343,0.4290141278,0.1755663569,0.0401540486,0.0665903743,0.0270980575,0.0018008850,0.0204314955,0.0055195911
4918,0.7345707843,0.0854170936,0.0066114272,0.0255474624,0.0455514060,0.0364757181,0.0206167411,0.0327500670,0.0042042066,0.0082550938
4919,0.0318765837,0.0687145540,0.6404583080,0.0037037988,0.0326566252,0.0438241064,0.0753768542,0.0126612848,0.0751913088,0.0155365762
4920,0.8824329674,0.0313491035,0.0026210840,0.0007622200,0.0498806555,0.0022757293,0.0206354958,0.0060707791,0.0007265895,0.0032453759
4921,0.1762282643,0.6657802277,0.0544569948,0.0289261565,0.0347634490,0.0087238837,0.0192169497,0.0018131318,0.0053009765,0.0047899660
4922,0.1946487264,0.2112596697,0.0552001841,0.1881346454,0.0231439439,0.0353529913,0.0408106667,0.0188786521,0.1886934972,0.0438770232
4923,0.9504760078,0.0255697338,0.0005652964,0.0010120601,0.0118788992,0.0007236231,0.0063250441,0.0015731098,0.0003157265,0.0015604991
4924,0.4803875818,0.4932928399,0.0104291260,0.0034386931,0.0025924893,0.0009624400,0.0049620390,0.0006002803,0.0003580357,0.0029764749
4925,0.9210681604,0.0237136710,0.0018892931,0.0018467795,0.0238424111,0.0014458736,0.0130706644,0.0094867706,0.0002141052,0.0034222711
4926,0.8529338203,0.0302951091,0.0009532176,0.0043388820,0.0314566113,0.0050483029,0.0325918138,0.0308937842,0.0021085643,0.0093798945
4927,0.2627166440,0.1484004462,0.0541463154,0.0915571430,0.0354342609,0.2753025362,0.0359516599,0.0505314192,0.0244474904,0.0215120846
4928,0.1806534229,0.2898887047,0.3866900872,0.0114580222,0.0032605837,0.0039582953,0.0745443515,0.0071472598,0.0121774612,0.0302218114
4929,0.0679748092,0.8834855054,0.0024408793,0.0027021357,0.0054556266,0.0012448576,0.0241499953,0.0009833808,0.0101803631,0.0013824471
4930,0.2770649235,0.5947280967,0.0726208179,0.0196711458,0.0132492027,0.0060283218,0.0103122951,0.0006536241,0.0024699805,0.0032015920
4931,0.3414111111,0.1676798284,0.0192243791,0.3730677481,0.0176009623,0.0271412420,0.0328062392,0.0103568797,0.0036115255,0.0071000846
